parameter_set,n_T,temperatures,n_points,logdet_F,cond_number,rel_se_k_meth,rel_se_Ea_meth,rel_se_n,rel_se_k_carb,rel_se_Ea_carb,rel_se_k_crack,rel_se_Ea_crack
P7 (all three reactions + n),4,650/775/800/850,24,36.04754011049507,23030.50207281671,0.7131849726663367,0.16576472552236252,0.4266723112495002,0.20891495284508893,0.049632245912156966,0.2673158663797275,0.04890539061960411
P7 (all three reactions + n),4,600/775/800/825,24,36.03035287541963,15091.24685939643,0.5115116721965018,0.11135795343797396,0.40194266828140784,0.24005902366777246,0.060824000601713335,0.2977597751831399,0.05881961658366785
P7 (all three reactions + n),4,600/675/800/825,24,36.01684817348373,7961.399028163463,0.4668104064590409,0.08382657121045979,0.3210048354082845,0.24007498216475204,0.06150066138183111,0.302542056341391,0.06330614865540195
P7 (all three reactions + n),4,600/700/750/800,24,36.012750937442284,4295.627727174943,0.3683303051800895,0.06192667186465907,0.24052599601180352,0.22198810560786697,0.06798229150893928,0.42897192493853553,0.09748415665504218
P7 (all three reactions + n),4,625/700/775/800,24,36.00618252767289,6551.083232664827,0.40812891420076375,0.08018722316655208,0.26012177716315193,0.25464399810422805,0.07522388429168395,0.45144912317603436,0.09761967041858526
P7 (all three reactions + n),4,625/775/800/825,24,36.002453482457256,18252.504880915014,0.5849861581752819,0.13387837476763642,0.40702848275520265,0.23961439434746692,0.06076016814006004,0.2974403991410473,0.05873328577727965
P7 (all three reactions + n),4,625/725/775/800,24,35.99563454525567,4854.664642190356,0.3565290516258882,0.07436588583205275,0.22985961600857538,0.24044015352966952,0.0721879617883403,0.3983884314005854,0.09066916057634647
P7 (all three reactions + n),4,675/750/800/825,24,35.96025765445012,16258.85788248461,0.6589688216629818,0.1707423259638301,0.3231181531204559,0.15868963058128677,0.04302315908165761,0.2806050756631392,0.060017073534261375
P7 (all three reactions + n),4,600/725/750/800,24,35.950530982584134,3420.426813595744,0.3318336856060754,0.05981103151605014,0.21926758976787786,0.20758533860958045,0.06501926386672989,0.3914182613994162,0.09349554342399662
P7 (all three reactions + n),4,675/725/800/850,24,35.91335128799325,11048.487854359959,0.6046553033237617,0.13938999211274702,0.30763806321307885,0.1547013901484304,0.036675354019237084,0.2694460454270524,0.04948857542935846
P7 (all three reactions + n),4,675/725/800/825,24,35.89865004026726,11469.066457941783,0.590478776823266,0.1415858745998237,0.29578159151901506,0.16348594321297027,0.043312202324420276,0.2780469849645804,0.06051312365260951
P7 (all three reactions + n),4,625/725/750/800,24,35.816066531151755,3394.547633173237,0.3504809278211082,0.07122989386918822,0.2221727939529233,0.20626762847978872,0.06462343454129803,0.3907275008901911,0.09331475484215092
P7 (all three reactions + n),4,675/775/800/850,24,35.79274718770865,28758.300866161102,0.8305561693112332,0.20337568796302302,0.4149581694160623,0.18909604013598472,0.04563748514936725,0.2669044276583894,0.049079836503810044
P7 (all three reactions + n),4,625/700/750/800,24,35.79152559033234,4372.498862321786,0.39357937375122287,0.07531819307598613,0.24781348073190004,0.22050142734102057,0.06753801461226763,0.4275901846039071,0.09727297016728047
P7 (all three reactions + n),4,650/775/800/825,24,35.784528619231395,23066.309893658832,0.6866211150389967,0.164974934562123,0.4097858022491618,0.23051954056566848,0.05868031789310441,0.2951244170012281,0.058573966697759466
P7 (all three reactions + n),4,700/750/800/850,24,35.68865166968641,21851.803672305512,0.8182581479047862,0.2199742765848743,0.32188741826722367,0.14343008561819953,0.03635555690256033,0.25706812547313,0.04979073554203653
P7 (all three reactions + n),4,700/775/800/850,24,35.68154581704463,35547.65114779121,0.948182140428143,0.2432999534559463,0.38055770885507506,0.16845438250439923,0.04165901179173536,0.2706466477638759,0.049340246934484126
P7 (all three reactions + n),4,600/700/725/800,24,35.629912052874424,3893.678215025383,0.4253058396806659,0.05975094108016009,0.2734571923381757,0.20740361629679077,0.06195692980913741,0.4038308236915053,0.09367780903826416
P7 (all three reactions + n),4,650/725/775/800,24,35.61160650838498,5153.8413541479895,0.40752938428196894,0.09657970939116682,0.23658014446071407,0.23124286848078324,0.06957633010076028,0.39255616126159626,0.08976373391756225
P7 (all three reactions + n),4,700/750/800/825,24,35.59800537399132,23988.310560868038,0.8197797419428381,0.22269540338069363,0.3160060446535341,0.15169368867956104,0.041738156491395534,0.2800824044080418,0.059976820010778864
P7 (all three reactions + n),4,625/675/800/850,24,35.59359393798276,12389.29359104623,0.6143496676751112,0.11251981340957683,0.39552398569580793,0.2067374717549292,0.046666053044867525,0.3020139399746605,0.05004332383220484
P7 (all three reactions + n),4,625/675/800/825,24,35.57052218986495,11410.730883135651,0.5659966806744485,0.11313097675386702,0.37006239911341327,0.2372277703288647,0.06070784886230608,0.3024076587573104,0.0632295480966691
P7 (all three reactions + n),4,600/750/775/800,24,35.56931366582347,6767.5174422516,0.36434066356119404,0.07696714100219956,0.267373269910867,0.2677466534391909,0.08130933659922475,0.4343791187508881,0.09691036722011726
P7 (all three reactions + n),4,675/775/800/825,24,35.54487517207311,29784.248467957284,0.8134589317989985,0.20456220175889941,0.4022996952503539,0.2053382916373599,0.05295800573754306,0.2913273118545393,0.05842440206942757
P7 (all three reactions + n),4,625/750/775/800,24,35.49214770948225,6673.172375102886,0.4029952327993566,0.09293746298316773,0.27134053703450506,0.2652596799842872,0.08056608337781193,0.4319848246747474,0.09647492892447708
P7 (all three reactions + n),4,600/675/750/800,24,35.48055819589122,3997.7119679581774,0.385541252294689,0.06952059353856209,0.25254565241224364,0.23100868027759577,0.07040750966881484,0.4228548448217959,0.09700188958186359
P7 (all three reactions + n),4,650/700/775/800,24,35.46744561633713,7695.53106055515,0.49008250101238765,0.11105313788776856,0.2825699516393971,0.24528941095582332,0.0725283024847444,0.4418725279072482,0.09611673572847171
P7 (all three reactions + n),4,700/775/800/825,24,35.440130928689285,38226.513226163195,0.9468376516754566,0.24814126328912658,0.3723662845199946,0.18064363229764957,0.04766312076863897,0.2948601353545427,0.058732875486842764
P7 (all three reactions + n),4,600/675/775/800,24,35.42267767341925,6612.378279683499,0.4007891882903179,0.0745413264061728,0.26782264626563873,0.302142278139179,0.08779824498218937,0.45725435090763067,0.09876466680749822
P7 (all three reactions + n),4,625/700/725/800,24,35.417985897464646,4091.6554005431512,0.4452148613044316,0.07178710800694268,0.27888400346768016,0.20618260473486688,0.06159555606447866,0.4028815349921277,0.09360570586231978
P7 (all three reactions + n),4,700/725/800/850,24,35.41399062003773,18311.473696591707,0.7971717321774504,0.20311595724956608,0.3249117811076535,0.15059105576485615,0.036264206899997334,0.2681091825579042,0.04934399257244388
P7 (all three reactions + n),4,700/725/800/825,24,35.4079026676265,20219.74369115202,0.8000096598550097,0.20861429065813705,0.3154546074985877,0.15423363844438667,0.041205191959636026,0.27834762115909367,0.06023989139424761
P7 (all three reactions + n),4,650/725/750/800,24,35.396273242472645,3615.4003802599436,0.3920757946326338,0.09303836462362046,0.22663904961547526,0.20099364802657008,0.06314296343873595,0.38758340324374685,0.09277814122743219
P7 (all three reactions + n),4,675/700/800/825,24,35.30328546390645,26347.048793770824,0.8973776721678243,0.20995725060321274,0.44903495500663654,0.17311736160749228,0.044198236174617114,0.3049213219179128,0.0618116373736557
P7 (all three reactions + n),4,600/700/775/850,24,35.2544864288523,14370.678704595264,0.38376629197413503,0.07032199391777559,0.2574463850611219,0.2653212648854147,0.06172545320799031,0.7854412390803888,0.12443382154732942
P7 (all three reactions + n),4,650/700/750/800,24,35.250372422659304,4941.23551640999,0.4541088580908135,0.10349151765031445,0.26149582854941367,0.21472392315046177,0.065912040017647,0.42198197973293317,0.09649441993461834
P7 (all three reactions + n),4,600/700/750/825,24,35.24417088836317,10908.38509866428,0.35733611266618986,0.06282191527578414,0.22739083320368547,0.23974115004049196,0.06302405504222906,0.7287932528631237,0.13456561561520916
P7 (all three reactions + n),4,650/750/775/800,24,35.18918445645057,8056.051757525329,0.4700088973991557,0.11893302587082481,0.27643431780856786,0.25368550899677356,0.07723248353328717,0.423102817382855,0.09504312339062754
P7 (all three reactions + n),4,675/700/800/850,24,35.17234756034081,28058.337244959697,0.9651015752029288,0.21165685750019983,0.49216189203429545,0.17626983443246066,0.03957731465810949,0.31787883090286095,0.05050327800203301
P7 (all three reactions + n),4,625/675/750/800,24,35.15053290249501,4311.631328007183,0.4247565786801528,0.08842340468723163,0.2679391148842459,0.2292932012230407,0.06989199145722663,0.4219072724367881,0.09685351277590568
P7 (all three reactions + n),4,600/675/725/800,24,35.11206853872214,3721.8006424185887,0.43663759858279166,0.06414667540600852,0.282169692476121,0.21760817302732668,0.06486023017406801,0.39790574354221325,0.09382856001697547
P7 (all three reactions + n),4,600/700/775/825,24,35.09755076037101,22473.28628766388,0.3544234713206392,0.06985744304003869,0.2398249090005789,0.31647843213240123,0.0799360190348838,0.9162941698514481,0.1552424971901851
P7 (all three reactions + n),4,600/650/800/850,24,35.07943860670928,12852.142211399281,0.6130434118980135,0.10888696513264182,0.42327968223175855,0.2546107997175077,0.05705684642171202,0.3034595388135174,0.05007685915804848
P7 (all three reactions + n),4,625/675/775/800,24,35.061313787311065,7079.658283750636,0.4607829166741385,0.09682324015814388,0.29365993307220895,0.29846327022475955,0.08664083955577416,0.4537160844123891,0.09820319684509145
P7 (all three reactions + n),4,675/725/775/800,24,35.042812665861334,7697.1052249477,0.5145605206756033,0.1379171239726255,0.2476490136480691,0.21225344109876915,0.06443534273620703,0.38443662429658343,0.08855633672354558
P7 (all three reactions + n),4,625/700/750/825,24,35.01827579896091,10839.487079442764,0.387332852046088,0.07646456098603266,0.23765522163277225,0.2387100596450307,0.06277885667343837,0.7265490024585415,0.13430655798302077
P7 (all three reactions + n),4,625/700/775/850,24,35.00826366009503,14594.773001698646,0.4255033396336332,0.0870342534276576,0.27433208683747173,0.26576082603250956,0.06186281175990648,0.786972717834657,0.12501420098345398
P7 (all three reactions + n),4,600/700/750/850,24,34.97948045579385,7312.125660738252,0.3932176704406977,0.06336108088843997,0.24784487774261477,0.2125189450472343,0.05075998993098505,0.65155860586677,0.1157772791275326
P7 (all three reactions + n),4,600/650/750/800,24,34.96749476317416,4367.927212796926,0.4111416963028265,0.0802085885581825,0.2774211787663089,0.25662445959194086,0.07738985197309903,0.4369975787549688,0.09895334413301253
P7 (all three reactions + n),4,700/800/825/850,24,34.96084959945782,71117.34572286966,1.272763303713225,0.3073333859890021,0.5414144422989355,0.18558039105351756,0.042482205180428244,0.29356815353034377,0.048269841374549864
P7 (all three reactions + n),4,600/725/775/825,24,34.901783555115586,19216.791692362007,0.3386649174827467,0.06226810638801598,0.21900910884898803,0.21998433396877082,0.05865054303265854,0.8554759701913599,0.15575414478742505
P7 (all three reactions + n),4,650/700/725/800,24,34.89193155606562,4645.751467459491,0.4917565609680208,0.09691366715028124,0.2884516897034832,0.20137711751108625,0.06030500130097188,0.3989080842065193,0.09317126624485285
P7 (all three reactions + n),4,600/725/775/850,24,34.88157343430352,15434.438216368013,0.36281535188273917,0.06262823874666315,0.2295444056258663,0.19305580237955214,0.04724040829388661,0.822284821388729,0.14496021191015854
P7 (all three reactions + n),4,600/650/800/825,24,34.88137573146919,11789.087629810783,0.5612430457899052,0.10921773910759994,0.3997727731415746,0.3207196570422782,0.08094197881018927,0.3146185319562263,0.0653964833362966
P7 (all three reactions + n),4,600/725/750/825,24,34.876828881007555,13263.765546400615,0.36109686255556706,0.05940548394981697,0.22421767383024907,0.19847229244945014,0.054759471144221736,0.7889777889727118,0.15158664431017835
P7 (all three reactions + n),4,725/775/800/850,24,34.87448838816198,37605.16399932462,1.002372571324639,0.27530124253735505,0.2855805537567168,0.16321007394847423,0.04205575369706133,0.24960613620733266,0.049443967864701115
P7 (all three reactions + n),4,725/750/800/850,24,34.87369519837419,26528.648052114986,0.9194027472788824,0.26374741263070645,0.26075662303997094,0.13922452563816215,0.03700602512416559,0.24655218719598707,0.05116093454771631
P7 (all three reactions + n),4,625/700/775/825,24,34.855632191825634,22526.11825920444,0.39713392388936525,0.08645807986736675,0.25652904282397754,0.31629225291406016,0.07987601302123333,0.9155145220631699,0.15526123278945328
P7 (all three reactions + n),4,625/675/725/800,24,34.84139540863194,4020.466538269394,0.4615558521929539,0.07847248185032031,0.2910246466671458,0.21593254223208735,0.06437397772780126,0.3973138566991022,0.09390431421151839
P7 (all three reactions + n),4,600/675/700/800,24,34.803300608721,6133.945658943546,0.5447525452539224,0.0684633962100005,0.34870935704300904,0.24463599313379242,0.06866712187675748,0.4689465285630108,0.09857803150793766
P7 (all three reactions + n),4,600/650/725/800,24,34.783713229063835,3853.116457122391,0.4465682103744162,0.06829550677857649,0.2933232163833837,0.24045148726031243,0.07078881095665213,0.406861622304298,0.09554820647396302
P7 (all three reactions + n),4,625/725/775/825,24,34.772110173954786,19277.543120447754,0.36802779370230015,0.07383800208549543,0.22569655532829247,0.2193335300576029,0.05848441993184294,0.8558802121746641,0.15583297294423182
P7 (all three reactions + n),4,625/725/775/850,24,34.756546164026176,15461.466025872774,0.3893987445139657,0.07399240695100105,0.23601628644691747,0.19268511373804817,0.04717668158674887,0.8221021388865705,0.14486531352071982
P7 (all three reactions + n),4,675/750/775/800,24,34.756527932392686,11583.47262948933,0.5845355169985544,0.1609838520072959,0.281468327491787,0.23006784201952635,0.07066478989802416,0.4104381160570157,0.09307971626580161
P7 (all three reactions + n),4,625/700/750/850,24,34.75125561715535,7278.839822099846,0.4202728735140648,0.07718600217153308,0.25740952483737745,0.21167897151643034,0.050583287537910686,0.6501494785886837,0.11576226587091934
P7 (all three reactions + n),4,675/725/750/800,24,34.73975234654986,5201.420851166776,0.4844685217414478,0.1345092822193717,0.23379975109013226,0.19038179372121022,0.06036843292021948,0.38409046328769286,0.09209374648804172
P7 (all three reactions + n),4,625/725/750/825,24,34.736009204300125,13486.074112311444,0.3880027368093995,0.07090357438102166,0.23000093563291035,0.19793874329439637,0.05459005373636726,0.7914251842122239,0.1517847693223843
