stage,feed,parameter_set,n_T,temperatures,n_points,logdet_F,cond_number,rel_se_k_meth,rel_se_Ea_meth,rel_se_n,rel_se_k_carb,rel_se_Ea_carb,rel_se_k_crack,rel_se_Ea_crack,rel_se_k1_ref,rel_se_Ea1,rel_se_k2_ref,rel_se_Ea2
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/675/825,18,-11.058630270828111,187672609.40607294,522.7012556753198,6.836567459231715,325.1422910551393,1.516211694313057,0.3675330416617961,4.773637561717258,0.7864789263194023,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,725/750/800,18,-11.128341039850303,484130107.89885926,695.3758150413486,7.364182028502139,434.6426419764272,0.9892742139508106,0.30500861886498287,6.0404130070428,1.1602143033739707,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,775/800/825,18,-11.228169531299702,320249622.69897,426.2912810448693,9.619587710443893,263.5399036037876,1.397881366545481,0.3722278411292259,7.666546265549929,1.403332343593716,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/700/800,18,-11.25944700729709,528886367.1322993,887.3843722324652,5.969592001527924,553.398253265131,0.9872487288596395,0.2925838597231296,4.082411491785303,0.7608674182211836,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/775/800,18,-11.51522850347813,552240574.563336,710.0146723390895,6.5657147461374095,444.4498043699446,1.4510102346309244,0.4055431109787137,3.8172427142993937,0.73237589023403,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/675/825,18,-11.643304317913373,188239363.23758364,523.6815437829696,7.842320392763475,325.4103047980106,1.5913006190564989,0.38358581573327566,5.343424021777311,0.8784315555307113,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/675/800,18,-11.904608444347215,584647312.3554103,953.2961919813515,8.126079293485075,592.5148411923066,1.6403778441326742,0.45036734598736766,5.122705069703518,0.951602981352475,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/725/775,18,-11.937844684892472,391494471.12397105,827.0096392734729,6.472388601268871,516.1594032004163,1.0441292068072094,0.3509467683579078,3.94469849168445,0.8366873609390333,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,675/725/775,18,-11.946172358264583,389851461.0479116,821.9476421051817,7.452793454607315,512.455712557566,0.996624770651748,0.33912758282002414,4.315147964842822,0.9347646729376694,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/725/800,18,-11.982013853750082,509079135.40275973,823.8347770241728,6.62515025386416,514.5340164023563,1.0292894709995954,0.30952917708757627,5.203589839309468,0.9620276127941135,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/700/800,18,-12.017597764931615,535457436.23582894,893.0397842443899,7.233424206234367,556.5921016005856,1.0394993666795806,0.30484314841999866,4.790696456259544,0.8953096383568464,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,675/750/775,18,-12.031856570784297,407255504.46913713,754.7035281547857,8.681781253406825,470.88288303590605,1.1618411711283885,0.3817793965640757,4.436246941924901,0.9391115643298216,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/675/800,18,-12.227328262409513,582198255.3150728,950.8696964564422,7.73848877301188,591.9742767051662,1.5662125431231915,0.4320809721701976,4.8779561863001755,0.8995013399715587,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,750/775/800,18,-12.236668044437327,491249536.27237433,604.1838675033446,9.466385302547419,378.93424072232506,1.2197147197099076,0.36337276434453025,8.525981803550486,1.66627954082405,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/700/775,18,-12.236796453132552,412710273.62056684,917.7449927382141,6.979987570026856,572.069545834455,1.0615213827421142,0.3559706688731509,4.099900167591077,0.9095494429479463,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/750/775,18,-12.303143318152198,415867750.1080472,765.0569934878968,7.61294048793815,477.80646536385495,1.375139613325303,0.44610935040319083,4.159563591039707,0.8589744166909532,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/750/800,18,-12.312342616664207,505585784.6238597,754.2932303655866,6.780782801413901,472.3907982052351,1.1294951250326295,0.3364285401785026,5.13547483652729,0.9494313925418864,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,675/700/775,18,-12.381443457676006,415579920.4768657,916.964100980933,8.301192632575573,570.3129334853717,1.080174195976999,0.36363550652199417,4.7503250507218775,1.0708255963308966,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,700/750/775,18,-12.481008663483664,401395460.6071689,733.9428847200767,9.821743448794178,457.8437750792331,1.0733949392900983,0.3621832074896014,5.340528949963992,1.1662868924109087,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/800/825,18,-12.54951282947562,273268834.2267557,454.1395847346582,8.439652228383778,284.2781853158484,1.9689546373636482,0.4868992055480346,5.0865426153950954,0.8740367702979458,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/725/775,18,-12.618678404184836,394255786.46957797,829.8338217015227,6.755708437158087,518.2479184050734,1.0968603859457644,0.36710017360917313,4.263661005800756,0.9046398874578453,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,700/725/775,18,-12.632915250075477,404218722.6223645,816.0728402757735,8.893835416153031,508.03466169617303,1.0403582450782287,0.3595104416586443,5.686058645809885,1.2697055220640183,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/700/775,18,-12.686550644232533,413401455.06091094,918.4204858700581,7.15207221566407,572.8455358194634,1.0587249789787228,0.3544401660691339,4.198887685184182,0.9251978605721596,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/650/825,18,-12.798574382103443,190353351.4398872,528.4517859668942,10.413933821978752,327.8274942702746,3.2662770266067893,0.7623242116588883,7.2166576219392,1.165538005318939,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/675/800,18,-12.825137991531413,584890270.4169604,953.2140865607502,8.871555382253298,593.1325827988734,1.6350588124869612,0.4488959052307957,5.435916521807835,1.0012815432744466,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/775/800,18,-13.149440814051768,556116520.599314,712.7327051887028,8.594237640367433,445.7282441952477,1.661338611705749,0.4652878788958303,4.834442764343774,0.9276274789734935,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/625/850,18,-13.215617718327547,24129649.577378936,200.64425391210364,15.783697432983901,119.06918739755221,7.153767327962397,1.4986366565599272,11.59594214157566,1.6815751810883917,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/675/775,18,-13.238525278710522,463186561.7292128,1003.7000795124353,9.631205483427696,623.8237731771533,1.6964357321098829,0.5397443784494231,5.264780559070149,1.157342810965356,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/750/775,18,-13.248808078465224,419371875.417378,768.1391477660002,7.569589567464205,480.1066117205033,1.5245831370751668,0.49350160606111604,4.357577198265762,0.898268736440682,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/650/825,18,-13.304879326863837,190215984.08394155,528.2208953980243,10.854039733183813,327.83440958946505,3.283166245950322,0.767133677900379,7.418521837272499,1.1939072379518536,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/675/775,18,-13.50469233623704,459000228.4633404,998.6849881426901,9.032215656524176,621.8646706122852,1.6007786682936644,0.509887600872804,4.9111593616458,1.0720417769201012,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/700/775,18,-13.516300691370919,418827330.3892998,924.5265357335275,8.712673856746084,576.4338065340565,1.1106908852904251,0.3701814349159112,4.941037200620447,1.0869846484269916,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/725/775,18,-13.754644447016418,401348041.0999819,837.188086029589,8.479802889627695,523.0235053252885,1.186105354874709,0.396435651926899,5.3681747472119845,1.149624358900929,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/650/800,18,-13.894727355972321,617004677.5519702,982.7081194550211,11.705525095189966,610.5142435014408,3.281310956497216,0.870740545586573,7.228640158316473,1.3178224237685632,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,725/750/775,18,-14.034728073362484,426081274.49954814,717.3817002208627,11.509204659092653,447.3586605413115,1.3949668919067884,0.470833314674964,8.639455417007968,1.8922294594698135,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/675/775,18,-14.116230717055796,460558600.27195597,1000.4628570580292,10.324322558759773,622.7818473996468,1.6585206687752365,0.5262370933682542,5.4389841400372,1.1806159328750485,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/650/800,18,-14.390473017215463,614899185.1367757,980.7914060714205,12.101870472649443,609.8685219032611,3.2695691365399377,0.8675361117144196,7.351615021952841,1.3364196447185368,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/750/775,18,-14.73854944870654,420981265.097886,769.4044099895717,9.452255953452001,481.4021294278891,1.6673488545476076,0.5408100568905578,5.444191447430211,1.1379275304494456,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/650/775,18,-15.040798239367273,491308671.58496225,1039.2144875627428,13.437623841925676,645.7516300570826,3.258340034945989,1.0048982459324827,7.148945796439309,1.526008507066124,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/650/775,18,-15.520463023462195,488676525.26607776,1036.099006448475,13.787249923474304,644.5224460414141,3.2205567851579286,0.9921713911404102,7.192791293505858,1.5284541989944478,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/625/825,18,-15.641278464308073,191507792.06850907,531.0246017917145,17.208291013162768,328.44400403064975,7.02461474035329,1.6297679138091725,11.36420522153799,1.8169101137900159,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/700/750,18,-16.070272502191404,354429043.38799125,1096.8901677845363,9.206339455917945,682.3088231768652,1.293865252638626,0.4956635596313159,4.464377677655482,1.3029241454744347,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/725/750,18,-16.14230823088205,398506255.70330966,1025.6014321459065,9.895510150763831,636.9006302384091,1.632868119981901,0.6145871528431214,4.894736799586446,1.2286904780152503,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,675/725/750,18,-16.287178490513423,388406153.6746263,1005.8077425527359,11.893350491571235,623.3088467521376,1.4241867947678553,0.5460923753270219,5.456217910615878,1.4970476399116666,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/700/750,18,-16.429689316111507,356427926.18708366,1099.957655862911,9.043994058707298,684.850986771156,1.2965354061381749,0.494293421225682,4.427085136476107,1.251678555800139,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,675/700/750,18,-16.497580931330255,347449115.1802285,1076.7007180243613,11.569655712889277,668.1285071465363,1.2671752848955384,0.4982827793073513,5.412963540621908,1.6993729500956227,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/625/800,18,-16.63741864892871,624702118.5172391,989.1891232518991,18.96185317048253,614.3158901324288,6.868562963178121,1.8053320908644392,11.088402395306485,2.0059873918218014,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/725/750,18,-16.80975259819961,399559689.2817281,1026.7482001562357,9.483951232919205,638.4829964693181,1.741500424814917,0.6546702573288,4.912332616580072,1.2061379793775213,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/675/750,18,-16.99913173397688,374259287.9228617,1193.841060290104,12.25846329583136,741.4435714529535,1.8165779538745186,0.6798733927840317,5.498031817993678,1.597097932859668,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/675/750,18,-17.14400826772723,373621708.07047373,1192.4907967246995,11.103682716785594,741.9299230495809,1.7167763561542069,0.6395652734872516,5.032314723857767,1.4141380993251378,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/700/750,18,-17.36918544163847,357972526.2833177,1102.4543384084288,11.097171312127704,686.0420613639823,1.324391546129368,0.5067886611857673,5.1273210212633975,1.4580180279189074,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,700/725/750,18,-17.457491249522068,376040784.59836966,951.0703502981581,14.71597853155429,588.8126063827264,1.3999360877155156,0.5674442441233095,7.7700712900863085,2.3171439302926213,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/625/775,18,-17.643114068648988,498588601.93931115,1047.1789716321575,21.27309476262718,650.6229351503472,6.641776183933596,2.0289502427851387,10.700654326517807,2.2513153273379265,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/675/750,18,-17.77663050509781,375827353.70232093,1196.1224194606875,12.624000255697434,743.7955770156068,1.7572985709892095,0.6526018494653647,5.495553245781687,1.521184352629864,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/725/750,18,-18.12478269140388,399449828.7952828,1026.5366712543744,11.623410614138812,638.4539675948566,1.8212993487298554,0.6881301654431939,5.7437003700950156,1.4551417020338808,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/650/750,18,-18.564054330910984,399267647.78173685,1245.9786154833907,16.12317750159494,774.1424202757673,3.2618151827162967,1.2016374742337432,7.155101780876018,1.8851211193887214,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/650/750,18,-19.013648449164247,398472090.8875371,1244.4300037915582,16.312455866688307,773.7053206869216,3.2037191238490723,1.177084813770249,7.128855683818097,1.844315660039258,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/700/725,18,-20.04509245727545,339767631.2569679,1444.625414705559,14.722079571105864,898.3318148592559,1.8111967589052587,0.8797797017728602,5.423611691158289,1.9736489624681992,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/700/725,18,-20.29749592881356,342508618.1845917,1451.2573325934118,13.093766366914625,903.2223785668244,1.830183302729149,0.8801566887634147,5.060378655464545,1.7311873598084957,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/675/725,18,-20.67068755853099,368008218.3251007,1684.8773499533895,14.637012214005528,1047.4414869901805,1.9817099632807083,0.904698257896638,5.413852427099826,1.852963108992942,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/675/725,18,-20.68742942451858,369199169.8460736,1686.5916906731088,17.279631992396823,1047.2336994597433,2.085371376228969,0.9658016135520844,6.035050047531992,2.2086504254771273,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,675/700/725,18,-20.87299730088132,328681264.90223306,1395.4459856555916,20.557999308480632,866.1996686079619,1.7270314685141035,0.8773274668065034,6.989019742416092,2.8011344227709984,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/625/750,18,-20.980299136866957,405825556.404116,1256.3974765327628,24.534242078615826,780.8541281940714,6.35623258302082,2.339501173696229,10.312857088155164,2.6195661913442665,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/675/725,18,-21.32469418818639,371033347.36945,1691.7373291202377,16.324581509293857,1051.1790768861997,1.9940003034914162,0.904541145158647,5.744471873834026,1.9350697932762004,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/700/725,18,-21.350549318923125,343654339.637645,1453.5822559354426,15.426851889256776,904.4657216986196,1.8441324138047632,0.8874568948715598,5.541626873603581,1.8980076540572255,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/650/725,18,-21.86726149530269,419150508.3953315,1841.7284864276257,20.477017451468257,1143.65368305273,3.3504529252056923,1.5375929067854743,7.383201922469262,2.367304234962456,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/650/725,18,-22.277059933079006,418765405.6406953,1840.429407278224,20.198584573640403,1143.1208968251942,3.2637834963089243,1.4875436224984202,7.252604403091093,2.25642070413559,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/625/725,18,-23.99698510785354,432153701.3700116,1871.1868672413714,29.334813718626837,1162.450587091219,5.991572414351635,2.8061536845794457,9.9238576783476,3.118982423885246,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/675/700,18,-24.826843876792687,204674854.56065077,2085.238227453578,22.859408431225013,1296.1377058780497,2.492961931038742,1.631239637184155,6.080531114109818,2.6907597767392506,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,650/675/700,18,-25.178267874523886,202898759.27176437,2065.8889970182836,30.180537453830016,1282.3725141364878,2.616215062046775,1.7603345465401994,7.170999348058282,3.5579405584979713,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/675/700,18,-25.493110820083302,205885980.6695873,2090.4895384326355,23.63658286499052,1299.4280849273384,2.4420946173351914,1.5756837670603094,6.062517375679635,2.604652628120459,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/650/700,18,-25.518600277618674,221493407.03134006,2343.3977785534817,28.723552202629868,1455.292186540696,3.3818348048791047,2.1823678889344538,7.4173085568118395,3.215709069933113,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/650/700,18,-25.84447919814528,221584163.23403406,2342.299186773546,27.004990534786252,1455.2968350608176,3.233680441843146,2.0525398934657897,7.078337870642675,2.914757674049111,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/625/700,18,-27.15821520714818,229343205.8980815,2395.719759677662,37.13158931650597,1488.7237167269923,5.335082585071504,3.5603794348175968,9.003706187438938,3.89698390739309,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,625/650/675,18,-31.672696919274493,153288620.38317806,4174.9955008527095,50.142442840572635,2590.750443615491,4.033296397018668,3.9954139987858364,9.173040032434692,5.555001382817619,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/650/675,18,-31.76293280112008,153105521.03248435,4182.453443382774,42.46933668879758,2595.936467761686,3.9402041930378005,3.616801985321428,8.903502334061356,4.448007946034747,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/625/675,18,-32.43184697457944,154055219.18596655,4429.767268664121,52.200235412401575,2750.032619735388,4.832913475142389,5.067930199742627,9.760753069691624,5.448517680968926,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),3,600/625/650,18,-40.32545411402025,281135469.5372338,12213.873797442193,92.47247370479559,7574.352549904363,9.739539772247417,9.388307204011921,23.55113877473121,9.670655774731518,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,700/775/800/850,24,-3.2827418243287836,57870084.60610215,182.34705056038467,3.626503560461406,113.59482621876874,0.5583015849812314,0.14855851933455103,2.502461717473415,0.47153047353556077,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,675/775/800/850,24,-3.2850116152593287,57317072.54154408,182.79240321844725,3.3840040562181253,114.00657878539023,0.5848353560474088,0.15491376886884767,2.281841728268497,0.42345440107225113,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,675/750/800/850,24,-3.3287824400170543,50759211.2532469,183.5240023819901,3.0143459699123785,114.5403455445886,0.5712746083631538,0.15548605632256285,2.488472635765377,0.4385963293575721,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,700/775/825/850,24,-3.348008209959483,54767868.633902594,175.2255549384124,3.6026094981880807,109.24128352159204,0.5770631050756476,0.1490032338872561,2.550425581634425,0.46479428824358654,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,675/775/825/850,24,-3.3583898951356943,54233148.99615178,175.5771301481071,3.340309833726889,109.57116606249748,0.5990798980321145,0.15347911234887338,2.3327129315231634,0.4168344325680588,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,675/725/775/850,24,-3.3652101318424537,40290099.1475319,184.5341955016241,2.9123467483647274,115.18738119966389,0.5275048278926548,0.14973179838983547,2.223435631383813,0.43541025747738826,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,675/750/775/850,24,-3.395928850835177,44703780.87346588,184.09671214506523,2.861008777602741,114.89634550241992,0.552325082970889,0.1567270685998606,2.250251852252256,0.4292994915379167,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,675/700/775/850,24,-3.4012212823883354,37967155.55237971,185.17533714341394,3.046292702565457,115.61568588850734,0.5121407011149308,0.14375101322344275,2.0725829809238596,0.41154043324065814,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,700/750/800/850,24,-3.4264718374479095,51373276.9196727,183.0648572600669,3.240790321025697,114.17403507158798,0.5579506600428938,0.15200968133951984,2.7458016633056745,0.49378294610043105,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,675/725/800/850,24,-3.446142212762541,46479459.23754065,184.05484104332965,3.2522100480968903,114.83008563187252,0.5691377360027579,0.15315474869554635,2.6341860570674327,0.4642473276498587,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,700/750/775/850,24,-3.49798544347757,45384991.300458625,183.61840590098535,3.0395127675622433,114.54344075225478,0.5455859966134619,0.15557017702715906,2.4446414996680086,0.47986584127564347,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,700/725/775/850,24,-3.5276642271137737,40999143.09645347,184.0732311499697,3.122794172517051,114.84974730159307,0.5198917645652323,0.14872344641497556,2.4526528953523026,0.4935613309824084,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,650/700/775/850,24,-3.571366974810478,37934790.422933355,185.425068840706,2.942389616678901,115.79739945378923,0.5429676488467773,0.1510389991014242,2.0710586807899927,0.4031541975805415,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,675/750/825/850,24,-3.5902439844380165,48754601.99269041,177.42899656860925,3.0091838610050186,110.59015504408909,0.6301006344771067,0.1659438448881591,2.7595902749186436,0.4474564901079631,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,650/725/775/850,24,-3.593649091592397,40257304.218801126,184.7780223853368,2.8362542932782593,115.36033117064679,0.5658467096704081,0.15931331141483038,2.2626419434519054,0.4367020479802473,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,700/725/800/850,24,-3.6252016195810084,47151040.502367,183.69740214517415,3.5682335243026237,114.49007121235945,0.5522486806349464,0.14864893170508928,2.9733348360988434,0.534073207107884,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,650/725/800/850,24,-3.6612121833077973,46461156.64529196,184.26292354151153,3.137207092828378,115.00676131391631,0.6017597230665422,0.1609712228218215,2.6460627963410968,0.46091310598048474,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,675/700/800/850,24,-3.672734786731465,44309203.8363069,184.793155047369,3.675467301112955,115.25884842913248,0.5970370451080702,0.1565440303628434,2.6000935634547133,0.4607687865350464,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,725/775/800/850,24,-3.6871901951108272,59983516.51520463,181.75416001492155,3.6570394184167245,113.18891072087204,0.6027572510356928,0.1617977541214837,3.16215090716444,0.5978351442137124,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,650/750/800/850,24,-3.6883599726690655,50791945.34870724,183.82121564814736,2.928314446359443,114.74501087450481,0.6202359226126685,0.1673741109698911,2.603599555029104,0.4529560903461791,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,700/750/825/850,24,-3.691302262236648,49405347.13081809,177.18022894357264,3.2492162544146734,110.35458853038898,0.6173657523395453,0.16238653579359208,3.0536111963204067,0.5093921621346948,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,725/775/825/850,24,-3.7135336319612096,56728438.457824126,174.74392149764148,3.630615152714332,108.90174550338159,0.6233712453262454,0.16260186352318115,3.2116989010007138,0.5869707098477452,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,650/675/775/850,24,-3.71720309533172,37254862.00207337,185.95402727888748,2.914319743845537,116.19914349557398,0.5826469433252374,0.15851092166198577,1.9697854084584352,0.3746704490984337,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",P7 (all three reactions + n),4,650/775/800/850,24,-3.753545571118716,57472817.5675564,183.24788866665816,3.260565476854142,114.29741637212732,0.6709516919278996,0.17591613242847268,2.3845237882483574,0.43677152754507226,,,,
